CustomerID,PersonID,TerritoryID,BusinessEntityID,PersonType,name,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,Name_1,CountryRegionCode,Group
11819,5679,1,5679,IN,Jose NULL.Lal,37.7,2003-08-19Z,1967-10-10Z,M,50001-75000,M,2,2,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
11828,10835,1,10835,IN,Katherine NULL.Martinez,-30.01,2003-10-05Z,1969-06-08Z,M,50001-75000,F,5,5,Graduate Degree,Professional,1,2,Northwest,US,North America
11829,9735,1,9735,IN,Sophia NULL.Campbell,17.97,2003-09-14Z,1969-11-02Z,M,50001-75000,F,5,5,Graduate Degree,Professional,1,2,Northwest,US,North America
11832,8796,1,8796,IN,Zoe NULL.Murphy,5,2003-08-22Z,1965-04-05Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Northwest,US,North America
11836,14352,1,14352,IN,Garrett NULL.Travers,-35,2003-09-25Z,1965-04-27Z,M,75001-100000,M,3,3,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
11838,18096,1,18096,IN,Justin J.Rodriguez,27.28,2003-12-02Z,1965-02-09Z,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,0,2,Northwest,US,North America
11842,18055,1,18055,IN,Justin NULL.Wilson,76,2003-11-13Z,1964-10-04Z,S,25001-50000,M,4,4,Bachelors ,Skilled Manual,1,3,Northwest,US,North America
11843,11419,1,11419,IN,Christy NULL.Nara,87.69,2003-08-11Z,1964-11-11Z,S,25001-50000,F,4,4,Bachelors ,Skilled Manual,0,3,Northwest,US,North America
11847,6847,1,6847,IN,Cassidy NULL.Diaz,-10,2003-12-30Z,1964-12-01Z,S,25001-50000,F,4,2,Bachelors ,Skilled Manual,0,2,Northwest,US,North America
11848,18803,1,18803,IN,Joshua C.Lewis,37.7,2004-01-28Z,1964-02-28Z,M,25001-50000,M,4,2,Bachelors ,Skilled Manual,1,2,Northwest,US,North America
11856,4339,1,4339,IN,Seth M.Hernandez,80.99,2004-06-01Z,1963-08-17Z,M,50001-75000,M,3,2,Graduate Degree,Professional,1,0,Northwest,US,North America
11857,10976,1,10976,IN,Isabella NULL.Young,-10,2004-04-08Z,1963-03-12Z,S,50001-75000,F,3,2,Graduate Degree,Professional,0,0,Northwest,US,North America
11859,4171,1,4171,IN,Blake J.Garcia,0.01,2003-10-24Z,1962-09-09Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11862,19324,1,19324,IN,Olivia NULL.Peterson,45.65,2003-11-17Z,1961-09-15Z,S,25001-50000,F,4,2,High School,Skilled Manual,1,2,Northwest,US,North America
11863,3506,1,3506,IN,Jessica NULL.Wood,27.05,2004-03-06Z,1961-10-11Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11864,11924,1,11924,IN,Elizabeth W.Thompson,-30.01,2003-09-02Z,1961-09-06Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11870,15325,1,15325,IN,Jillian NULL.Garcia,122.3,2004-01-21Z,1967-07-14Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,1,Northwest,US,North America
11871,13447,1,13447,IN,Dalton L.Bennett,-34.99,2003-08-27Z,1967-08-16Z,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,1,Northwest,US,North America
11878,19889,1,19889,IN,Christine NULL.Nara,32.04,2004-06-02Z,1960-02-08Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11879,8124,1,8124,IN,Edgar NULL.Sai,50.49,2003-08-31Z,1960-10-03Z,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11880,8983,1,8983,IN,Melissa NULL.Sanchez,37.7,2003-10-12Z,1959-08-20Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11882,15819,1,15819,IN,Patrick L.Stewart,-30.01,2003-08-21Z,1959-03-12Z,M,50001-75000,M,4,3,Bachelors ,Professional,1,0,Northwest,US,North America
11883,12286,1,12286,IN,Hannah C.Anderson,5,2003-08-25Z,1959-08-14Z,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,Northwest,US,North America
11884,16373,1,16373,IN,Latoya S.Shen,5,2003-08-21Z,1959-04-26Z,M,75001-100000,F,5,0,Graduate Degree,Professional,1,0,Northwest,US,North America
11889,13601,1,13601,IN,Blake NULL.Patterson,37.7,2003-08-27Z,1958-05-28Z,S,50001-75000,M,1,0,Bachelors ,Professional,1,1,Northwest,US,North America
11925,8958,1,8958,IN,Ashlee NULL.Jai,-1243.3,2002-04-11Z,1978-11-06Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11926,13751,1,13751,IN,Eduardo NULL.Foster,30.01,2003-11-05Z,1978-03-18Z,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,Northwest,US,North America
11927,19899,1,19899,IN,Nicole D.Murphy,-26.01,2004-07-12Z,1978-07-24Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,Northwest,US,North America
11933,14552,1,14552,IN,Mathew NULL.Rubio,-1258.28,2002-04-15Z,1977-03-04Z,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,Northwest,US,North America
11934,6648,1,6648,IN,Justin L.Shan,-1186.31,2002-05-22Z,1977-10-14Z,S,25001-50000,M,0,0,Partial High School,Clerical,1,2,Northwest,US,North America
11935,12095,1,12095,IN,Jessica NULL.Taylor,-35,2003-12-08Z,1977-11-19Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11936,17220,1,17220,IN,Hunter S.Clark,37.7,2003-10-07Z,1977-04-11Z,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,Northwest,US,North America
11937,4981,1,4981,IN,Devin NULL.Perez,2299.99,2002-05-01Z,1977-06-05Z,M,25001-50000,M,0,0,Partial College,Skilled Manual,0,2,Northwest,US,North America
11941,15979,1,15979,IN,Adam L.Roberts,43.99,2004-02-08Z,1976-11-26Z,S,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,Northwest,US,North America
11953,10570,1,10570,IN,Courtney D.Wright,51.68,2003-08-13Z,1975-09-04Z,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,Northwest,US,North America
11957,10458,1,10458,IN,Courtney NULL.Hernandez,18.98,2003-08-16Z,1973-08-12Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,Northwest,US,North America
11958,6999,1,6999,IN,Dylan D.Lal,24.99,2003-12-18Z,1973-01-06Z,S,50001-75000,M,0,0,Partial College,Professional,1,2,Northwest,US,North America
11960,7462,1,7462,IN,Ana NULL.Griffin,-30.01,2003-09-26Z,1973-07-03Z,S,50001-75000,F,0,0,Partial College,Professional,0,2,Northwest,US,North America
11970,9418,1,9418,IN,Bailey NULL.Collins,5,2003-11-26Z,1973-11-16Z,S,75001-100000,F,0,0,Bachelors ,Management,0,1,Northwest,US,North America
11972,10801,1,10801,IN,Katherine K.Williams,51.68,2004-05-12Z,1974-03-23Z,M,50001-75000,F,0,0,Partial College,Professional,0,2,Northwest,US,North America
11973,6775,1,6775,IN,Caroline NULL.Barnes,9.99,2003-08-31Z,1974-02-03Z,S,50001-75000,F,0,0,Partial College,Professional,0,2,Northwest,US,North America
11981,8596,1,8596,IN,Alexandria NULL.Howard,51.68,2003-10-11Z,1957-02-03Z,S,50001-75000,F,2,0,High School,Professional,0,2,Northwest,US,North America
11985,8130,1,8130,IN,Melanie A.Hughes,30.01,2003-08-31Z,1957-11-18Z,M,75001-100000,F,2,1,Bachelors ,Management,0,1,Northwest,US,North America
12022,17151,1,17151,IN,Jose NULL.Wright,33.98,2004-02-17Z,1980-11-22Z,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12024,15668,1,15668,IN,Samuel NULL.Edwards,31,2003-08-27Z,1978-06-26Z,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12025,6475,1,6475,IN,Logan A.Diaz,2327.7,2002-05-21Z,1978-06-18Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12027,3409,1,3409,IN,Haley E.Wood,-1248.29,2002-05-13Z,1978-10-26Z,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12030,7451,1,7451,IN,Ana NULL.Washington,2291.98,2002-05-09Z,1977-02-05Z,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12033,2515,1,2515,IN,Kristen A.Guo,2262.98,2002-05-26Z,1979-05-02Z,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,Northwest,US,North America
12041,4319,1,4319,IN,Seth NULL.Martin,2319.98,2002-05-12Z,1975-06-07Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12042,16451,1,16451,IN,Alex M.Carter,-1236.3,2002-05-08Z,1975-09-27Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Northwest,US,North America
12048,12710,1,12710,IN,Kayla L.Coleman,80.99,2004-03-14Z,1972-05-19Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,Northwest,US,North America
12057,9407,1,9407,IN,Madeline M.Collins,32.71,2003-08-30Z,1943-03-15Z,M,greater than 100000,F,2,4,Graduate Degree,Management,1,3,Northwest,US,North America
12059,5384,1,5384,IN,Jason L.Jenkins,2281.98,2002-05-25Z,1943-06-02Z,M,greater than 100000,M,2,3,Bachelors ,Management,1,4,Northwest,US,North America
12063,4400,1,4400,IN,Xavier NULL.Martinez,-35,2004-03-13Z,1944-09-08Z,M,50001-75000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12064,18352,1,18352,IN,John D.White,65.49,2003-09-19Z,1944-10-09Z,S,50001-75000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12065,15786,1,15786,IN,Isaiah A.Collins,-10,2003-09-07Z,1944-07-03Z,M,50001-75000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12075,6318,1,6318,IN,Cameron NULL.Griffin,-1258.28,2002-05-25Z,1944-06-26Z,S,50001-75000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12078,15677,1,15677,IN,Jose W.Edwards,2286.98,2002-05-30Z,1945-02-18Z,M,50001-75000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12083,12733,1,12733,IN,Kayla NULL.Alexander,-1283.28,2002-05-27Z,1946-02-28Z,M,50001-75000,F,4,1,Bachelors ,Management,1,1,Northwest,US,North America
12084,12909,1,12909,IN,Aidan O.Perry,-1221.32,2002-05-11Z,1947-08-07Z,M,50001-75000,M,5,0,Bachelors ,Management,0,3,Northwest,US,North America
12085,18637,1,18637,IN,Tyler NULL.Rodriguez,50.49,2003-12-23Z,1947-12-25Z,M,50001-75000,M,2,1,Bachelors ,Management,1,0,Northwest,US,North America
12088,11648,1,11648,IN,Lauren E.Thompson,102.97,2004-06-28Z,1947-07-22Z,S,50001-75000,F,4,1,Bachelors ,Management,1,1,Northwest,US,North America
12091,6676,1,6676,IN,Eddie NULL.Munoz,31,2003-08-09Z,1948-11-12Z,M,25001-50000,M,2,1,High School,Professional,1,2,Northwest,US,North America
12092,18239,1,18239,IN,Austin L.White,31,2003-11-03Z,1948-02-09Z,M,25001-50000,M,2,1,High School,Professional,1,2,Northwest,US,North America
12098,11326,1,11326,IN,Grace L.Clark,5,2003-08-02Z,1949-10-25Z,S,50001-75000,F,2,1,Partial College,Professional,1,2,Northwest,US,North America
12099,10796,1,10796,IN,Sydney NULL.Hall,-8.99,2003-10-13Z,1949-11-18Z,S,50001-75000,F,2,1,Partial College,Professional,0,2,Northwest,US,North America
12108,17664,1,17664,IN,James C.Walker,-1218.29,2002-05-21Z,1950-02-23Z,M,50001-75000,M,2,1,Partial College,Professional,1,2,Northwest,US,North America
12109,20738,1,20738,IN,Morgan W.Foster,2281.98,2002-05-13Z,1950-03-20Z,S,50001-75000,F,2,1,Partial College,Professional,1,2,Northwest,US,North America
12115,20254,1,20254,IN,Chloe R.Richardson,30.01,2003-12-07Z,1951-02-08Z,S,50001-75000,F,2,1,High School,Professional,1,2,Northwest,US,North America
12116,3014,1,3014,IN,Amanda E.Gray,-1258.28,2002-05-23Z,1951-02-22Z,S,50001-75000,F,2,1,High School,Professional,1,2,Northwest,US,North America
12117,6332,1,6332,IN,Cameron NULL.Yang,-85,2004-02-04Z,1951-08-03Z,M,50001-75000,M,2,1,Partial College,Professional,1,1,Northwest,US,North America
12120,13426,1,13426,IN,Xavier D.Simmons,-1283.28,2002-05-06Z,1952-07-11Z,M,50001-75000,M,3,1,High School,Professional,1,2,Northwest,US,North America
12121,17739,1,17739,IN,Logan H.Wilson,-1218.29,2002-05-24Z,1952-09-25Z,S,50001-75000,M,3,1,High School,Professional,1,2,Northwest,US,North America
12138,13496,1,13496,IN,Colin NULL.Jai,54.02,2004-02-29Z,1933-11-26Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
12139,7650,1,7650,IN,Franklin NULL.Yang,-15,2004-01-03Z,1933-03-15Z,M,50001-75000,M,4,0,Graduate Degree,Management,1,2,Northwest,US,North America
12141,11157,1,11157,IN,Kaitlyn B.Lee,-1186.31,2002-05-08Z,1965-09-20Z,S,75001-100000,F,4,4,Partial College,Professional,1,3,Northwest,US,North America
12142,8676,1,8676,IN,Gabriella NULL.Torres,2296.96,2002-05-30Z,1965-01-06Z,S,75001-100000,F,4,1,Bachelors ,Management,1,4,Northwest,US,North America
12143,16006,1,16006,IN,Logan K.Turner,-1283.28,2002-05-19Z,1965-11-13Z,M,75001-100000,M,4,1,Bachelors ,Management,1,4,Northwest,US,North America
12144,7546,1,7546,IN,Kelly NULL.Jenkins,32.04,2003-09-23Z,1965-11-10Z,M,75001-100000,F,4,1,Partial College,Professional,1,4,Northwest,US,North America
12145,6910,1,6910,IN,Brandon NULL.Butler,24.99,2004-05-31Z,1965-10-04Z,M,75001-100000,M,4,1,Partial College,Professional,1,4,Northwest,US,North America
12148,3296,1,3296,IN,Gabrielle A.Morris,32.04,2004-05-26Z,1964-12-06Z,S,75001-100000,F,5,2,Partial College,Professional,1,0,Northwest,US,North America
12149,10173,1,10173,IN,Bailey A.Scott,32.04,2003-11-02Z,1964-06-24Z,M,75001-100000,F,5,2,Partial College,Professional,1,1,Northwest,US,North America
12155,10657,1,10657,IN,Gabriella NULL.Lopez,-1261.3,2002-05-24Z,1956-10-15Z,S,75001-100000,F,3,2,Partial College,Professional,1,0,Northwest,US,North America
12160,12898,1,12898,IN,Jaclyn NULL.Zhang,-1261.3,2002-05-21Z,1963-11-24Z,S,75001-100000,F,0,0,Partial College,Professional,1,1,Northwest,US,North America
12161,9087,1,9087,IN,Alexandria NULL.Rogers,-119.01,2003-09-10Z,1963-03-08Z,M,75001-100000,F,5,2,Partial College,Professional,1,1,Northwest,US,North America
12167,15831,1,15831,IN,Sebastian E.Stewart,2286.98,2002-05-01Z,1962-09-21Z,S,75001-100000,M,1,2,Partial College,Professional,1,3,Northwest,US,North America
12168,17067,1,17067,IN,Hunter NULL.Jackson,49.03,2003-08-30Z,1961-02-09Z,M,75001-100000,M,5,4,Partial College,Professional,1,3,Northwest,US,North America
12176,14022,1,14022,IN,Cody A.James,37.7,2003-08-06Z,1955-11-16Z,S,50001-75000,M,2,0,High School,Professional,0,2,Northwest,US,North America
12178,6536,1,6536,IN,Ethan NULL.Shan,2285,2002-06-27Z,1954-05-11Z,M,75001-100000,M,2,0,Partial High School,Skilled Manual,1,2,Northwest,US,North America
12179,11995,1,11995,IN,Alexis M.Jones,-1248.29,2002-06-18Z,1935-10-10Z,S,25001-50000,F,2,0,Graduate Degree,Management,1,2,Northwest,US,North America
12180,19590,1,19590,IN,Holly L.Mehta,-1261.3,2002-06-12Z,1936-09-17Z,S,25001-50000,F,2,0,Graduate Degree,Management,1,2,Northwest,US,North America
12184,15914,1,15914,IN,Isaiah R.Perez,-1283.28,2002-06-24Z,1960-12-08Z,M,75001-100000,M,3,2,Partial College,Professional,1,4,Northwest,US,North America
12185,20624,1,20624,IN,Kaitlyn R.Patterson,37.7,2003-09-30Z,1960-07-27Z,S,75001-100000,F,0,3,Partial College,Professional,1,2,Northwest,US,North America
12192,7261,1,7261,IN,Jocelyn G.Hayes,-30.01,2003-10-14Z,1954-11-26Z,S,50001-75000,F,2,0,Partial High School,Skilled Manual,0,2,Northwest,US,North America
12198,16732,1,16732,IN,Noah NULL.Scott,2342.45,2002-06-17Z,1953-02-14Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Northwest,US,North America
12199,8462,1,8462,IN,Christina NULL.Richardson,-80.01,2003-12-18Z,1952-05-08Z,S,25001-50000,F,3,0,Partial College,Professional,0,2,Northwest,US,North America
12204,20296,1,20296,IN,Bradley NULL.Jai,40.96,2003-08-01Z,1938-02-02Z,M,greater than 100000,M,2,4,Graduate Degree,Management,1,3,Northwest,US,North America
12207,16514,1,16514,IN,Samuel J.Hill,2292.7,2002-06-27Z,1940-06-20Z,S,75001-100000,M,4,0,Bachelors ,Management,1,2,Northwest,US,North America
12208,7512,1,7512,IN,Dominique A.Sanchez,2275.97,2002-06-18Z,1940-02-19Z,M,greater than 100000,F,2,3,Bachelors ,Management,1,4,Northwest,US,North America
12364,9079,1,9079,IN,Erin NULL.Rogers,-3578.27,2002-06-28Z,1941-10-28Z,M,greater than 100000,F,2,3,Bachelors ,Management,1,4,Northwest,US,North America
12365,15649,1,15649,IN,Alex C.Evans,8.99,2003-10-03Z,1942-02-12Z,M,75001-100000,M,5,0,Bachelors ,Management,0,2,Northwest,US,North America
12366,3083,1,3083,IN,Stephanie R.Cox,35.99,2003-10-13Z,1942-07-10Z,M,75001-100000,F,5,0,Bachelors ,Management,1,2,Northwest,US,North America
12413,6373,1,6373,IN,James L.Gonzales,37.7,2003-12-22Z,1966-03-07Z,S,50001-75000,M,0,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
12414,6533,1,6533,IN,Ethan A.Lal,32.71,2003-11-28Z,1966-06-21Z,S,50001-75000,M,0,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
12415,19208,1,19208,IN,Brianna G.Richardson,5,2004-05-25Z,1966-11-02Z,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
12418,17003,1,17003,IN,Robert NULL.Hernandez,2291.47,2002-06-23Z,1953-10-24Z,S,0-25000,M,2,0,High School,Manual,0,2,Northwest,US,North America
12419,20011,1,20011,IN,Destiny A.Bell,-35,2003-12-12Z,1953-06-05Z,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
12420,13179,1,13179,IN,Spencer V.Hayes,37.7,2003-09-16Z,1953-08-20Z,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
12422,9281,1,9281,IN,Hailey C.Evans,-35,2004-04-15Z,1953-10-23Z,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
12423,12482,1,12482,IN,Sarah NULL.Thompson,2260,2002-06-21Z,1954-04-25Z,S,0-25000,F,3,0,Partial High School,Clerical,0,2,Northwest,US,North America
12424,10002,1,10002,IN,Rebecca M.Mitchell,50.49,2004-02-26Z,1954-09-24Z,M,25001-50000,F,1,0,High School,Manual,1,1,Northwest,US,North America
12425,18300,1,18300,IN,Brandon C.White,-10,2004-05-20Z,1954-03-05Z,M,25001-50000,M,1,0,High School,Clerical,1,1,Northwest,US,North America
12434,5730,1,5730,IN,Thomas M.Kumar,5,2004-05-23Z,1955-03-09Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12436,14892,1,14892,IN,Albert A.Diaz,37.7,2003-12-18Z,1955-06-18Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12437,4019,1,4019,IN,Jeremy NULL.Young,-1227.31,2002-06-15Z,1955-06-15Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12439,19130,1,19130,IN,Megan J.Bennett,24.99,2003-09-26Z,1956-05-26Z,M,25001-50000,F,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12445,17653,1,17653,IN,Cameron T.Taylor,-21.98,2004-02-09Z,1957-03-27Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12448,3163,1,3163,IN,Hailey NULL.Cox,2332.69,2002-06-28Z,1958-05-20Z,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12452,15248,1,15248,IN,Sean NULL.Sanchez,2352.7,2002-06-23Z,1958-11-24Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12453,13069,1,13069,IN,Madison NULL.Bennett,-21.98,2003-11-21Z,1958-05-10Z,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12454,6018,1,6018,IN,Samuel K.Griffin,1.97,2003-10-10Z,1959-03-02Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12456,5726,1,5726,IN,Thomas NULL.Chen,-21.98,2004-07-19Z,1959-08-16Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12457,16481,1,16481,IN,Misty H.Rai,19.69,2003-10-06Z,1959-09-02Z,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12528,4919,1,4919,IN,Devin L.Wilson,-28.01,2004-02-29Z,1959-03-02Z,S,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12531,5930,1,5930,IN,Autumn I.Xu,-21.98,2003-09-19Z,1972-07-03Z,S,25001-50000,F,4,4,Partial College,Clerical,1,2,Northwest,US,North America
12533,5446,1,5446,IN,Luis T.Washington,12.97,2003-08-05Z,1940-11-07Z,M,greater than 100000,M,1,2,Graduate Degree,Management,1,4,Northwest,US,North America
12707,4726,1,4726,IN,Ian NULL.Lewis,2299.98,2002-06-25Z,1941-09-28Z,M,50001-75000,M,5,0,Graduate Degree,Management,1,2,Northwest,US,North America
12757,8287,1,8287,IN,Sara A.Ramirez,6.98,2003-10-05Z,1974-12-20Z,S,25001-50000,F,3,3,Partial College,Clerical,1,2,Northwest,US,North America
12758,3092,1,3092,IN,Stephanie E.Ramirez,5,2003-11-27Z,1930-01-11Z,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,1,1,Northwest,US,North America
12759,8024,1,8024,IN,Jada J.Sanders,-21.98,2003-12-28Z,1931-07-14Z,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,1,Northwest,US,North America
12761,2776,1,2776,IN,Alexandra NULL.Richardson,-1236.3,2002-06-25Z,1966-03-04Z,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12764,10725,1,10725,IN,Alexandra NULL.Harris,-3578.27,2002-06-18Z,1953-08-17Z,M,25001-50000,F,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12766,6885,1,6885,IN,Jordyn NULL.Bryant,769.48,2002-06-23Z,1954-08-15Z,M,0-25000,F,3,0,Partial High School,Clerical,0,2,Northwest,US,North America
12767,18253,1,18253,IN,Christopher A.Robinson,-35,2004-02-24Z,1954-11-03Z,M,25001-50000,M,1,0,High School,Clerical,1,1,Northwest,US,North America
12769,5723,1,5723,IN,Thomas H.Zhang,2299.99,2002-06-25Z,1955-03-21Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12772,12066,1,12066,IN,Abigail NULL.Clark,2324.99,2002-06-09Z,1955-04-25Z,M,25001-50000,F,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12773,12375,1,12375,IN,Samantha K.Taylor,-1258.28,2002-06-29Z,1955-11-09Z,M,25001-50000,F,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12776,4212,1,4212,IN,Blake NULL.Campbell,46.69,2003-09-27Z,1955-01-18Z,M,75001-100000,M,5,0,Graduate Degree,Skilled Manual,0,0,Northwest,US,North America
12777,18926,1,18926,IN,Joseph A.Anderson,2317.7,2002-06-09Z,1956-05-22Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12779,15363,1,15363,IN,Mason E.Rogers,-1226.3,2002-06-03Z,1956-08-03Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12780,14760,1,14760,IN,Jeremy P.Richardson,2357.69,2002-06-23Z,1956-03-22Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12784,16142,1,16142,IN,Jonathan D.Campbell,-1226.31,2002-06-21Z,1956-03-07Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Northwest,US,North America
12787,9175,1,9175,IN,Katelyn E.Cook,46.69,2003-11-13Z,1956-10-21Z,S,50001-75000,F,5,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
12792,4163,1,4163,IN,Blake P.White,-33.01,2004-07-09Z,1958-03-21Z,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,1,0,Northwest,US,North America
